totalPrice,Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway
780.0,116.344931,39.902611,86.85,2,1,1,1,2,1.0,1999,3,6,1.0,0.0,0.0
430.0,116.477171,39.994969,59.25,2,1,1,1,4,4.0,1982,3,2,0.0,1.0,1.0
265.0,116.26973000000001,39.901123,44.2,1,1,1,1,4,4.0,1993,4,4,0.0,1.0,0.0
500.0,116.441781,39.991956,76.07,2,1,1,1,0,1.0,1998,3,6,1.0,1.0,0.0
386.0,116.33756899999999,40.089546,104.47,3,2,1,1,1,4.0,2000,4,2,0.0,1.0,1.0
204.0,116.456759,39.968701,78.13,1,1,1,1,4,1.0,2005,1,6,1.0,1.0,1.0
354.5,116.332045,40.081334000000005,70.48,2,1,1,1,4,4.0,1996,4,2,0.0,0.0,0.0
316.6,116.170097,40.073984,56.4,2,1,1,1,0,4.0,1980,4,2,0.0,0.0,1.0
395.0,116.461699,39.887384000000004,81.03,3,1,1,1,1,1.0,1994,3,6,1.0,1.0,1.0
280.0,116.320535,39.890097999999995,59.9,2,1,1,1,0,4.0,1990,4,2,0.0,1.0,1.0
530.0,116.484121,39.925196,86.77,2,2,1,1,2,4.0,2002,3,6,0.0,0.0,1.0
536.9,116.34768500000001,39.792196999999994,82.95,2,1,1,1,1,4.0,2014,4,6,1.0,0.0,0.0
310.0,116.463003,39.940282,63.0,2,1,1,1,4,4.0,2000,4,2,0.0,1.0,1.0
279.5,116.678048,39.933473,66.0,1,1,1,1,2,4.0,2000,3,2,0.0,1.0,0.0
515.0,116.60911599999999,39.903738,88.66,2,2,1,1,2,3.0,2009,4,6,1.0,1.0,0.0
359.0,116.413046,40.056407,95.0,2,2,1,1,0,4.0,1998,4,2,0.0,0.0,1.0
140.0,116.12215,39.932268,64.01,2,1,1,1,3,4.0,1996,4,2,0.0,1.0,0.0
118.0,116.52008000000001,39.870881,36.6,1,1,1,1,1,4.0,1975,3,2,0.0,1.0,0.0
310.0,116.50498300000001,39.924139000000004,86.24,2,1,1,1,2,1.0,1999,4,6,1.0,1.0,1.0
565.0,116.36403899999999,39.848137,84.89,2,1,1,1,0,4.0,2001,4,6,1.0,1.0,1.0
555.0,116.32086699999999,40.074784,80.0,2,1,1,1,0,4.0,2014,1,6,1.0,0.0,0.0
249.0,116.203052,39.921408,54.28,2,1,1,1,4,4.0,1983,1,2,0.0,1.0,0.0
540.0,116.336945,39.882166,72.36,2,1,1,1,2,1.0,2000,1,6,1.0,0.0,0.0
370.0,116.277918,39.899149,77.4,1,2,1,1,1,3.0,2005,4,6,1.0,0.0,0.0
500.0,116.360877,39.902029,48.99,2,1,1,1,1,4.0,1980,3,4,0.0,1.0,1.0
274.5,116.47504599999999,39.882090000000005,81.17,3,1,1,1,4,4.0,1984,3,2,0.0,1.0,1.0
393.0,116.433365,40.048629,75.62,2,1,1,1,2,1.0,1998,4,6,1.0,1.0,0.0
273.2,116.343245,39.900529,19.14,1,0,1,1,2,1.0,2006,4,6,1.0,1.0,1.0
605.0,116.361677,39.953203,58.8,2,1,1,1,2,4.0,1992,4,2,0.0,0.0,1.0
547.0,116.505445,39.939085,121.71,3,2,1,1,0,1.0,1997,3,6,1.0,1.0,0.0
190.0,116.45413500000001,39.850772,46.84,1,1,1,1,2,1.0,2011,1,6,1.0,0.0,1.0
390.0,116.31681,39.768231,45.89,2,1,1,1,2,3.0,2012,4,6,1.0,0.0,0.0
628.0,116.521988,39.927428000000006,94.2,2,1,1,1,4,1.0,2006,4,6,1.0,1.0,1.0
224.5,116.453797,39.961753,42.89,1,1,1,1,0,1.0,1997,3,6,1.0,1.0,0.0
543.0,116.43268400000001,40.077562,236.41,4,2,1,4,0,4.0,2008,4,6,1.0,1.0,0.0
395.0,116.34463500000001,39.887735,54.97,2,1,1,1,1,4.0,1987,3,2,0.0,1.0,1.0
806.0,116.34224099999999,40.038962,95.0,2,2,1,1,0,4.0,2009,4,6,1.0,0.0,0.0
268.0,116.443702,39.900208,47.86,2,1,1,1,1,1.0,2005,3,6,1.0,0.0,0.0
267.5,116.42673400000001,40.066064000000004,143.6,3,2,1,2,4,4.0,2000,4,2,0.0,1.0,0.0
126.0,116.350909,39.745849,53.55,2,1,1,1,5,4.0,2000,3,2,0.0,1.0,0.0
472.0,116.518854,39.939588,80.38,2,1,1,1,0,3.0,2006,4,6,1.0,0.0,0.0
375.0,116.521988,39.927428000000006,58.36,1,1,1,1,1,1.0,2006,4,6,1.0,1.0,1.0
980.0,116.44516499999999,40.044682,145.4,3,2,1,2,1,4.0,2004,4,2,1.0,0.0,0.0
495.0,116.41611699999999,39.999631,85.0,3,1,1,1,0,1.0,1990,3,6,1.0,1.0,0.0
500.0,116.47773000000001,40.002156,105.25,2,1,1,1,0,1.0,1997,4,6,1.0,1.0,1.0
430.0,116.36673600000002,40.091609000000005,93.05,2,1,1,1,1,4.0,2006,4,2,0.0,1.0,1.0
297.0,116.430843,39.998466,57.99,2,1,1,1,1,4.0,1992,4,2,0.0,0.0,1.0
215.0,116.29887,39.867313,37.11,1,1,1,1,4,4.0,1990,4,4,0.0,0.0,1.0
229.5,116.332577,39.760321000000005,45.0,1,1,1,1,3,4.0,2013,3,6,1.0,0.0,1.0
795.0,116.34371399999999,39.996907,78.76,2,1,1,1,1,3.0,2000,3,6,1.0,1.0,1.0
204.5,116.24294499999999,40.215684,92.03,1,1,1,1,5,3.0,2000,4,6,1.0,0.0,0.0
635.0,116.42585600000001,39.90406,74.0,1,1,1,1,1,1.0,2009,4,6,1.0,1.0,1.0
580.0,116.351677,39.980567,64.4,2,1,1,1,0,4.0,1992,4,2,0.0,1.0,1.0
313.0,116.34208799999999,39.749733,55.85,2,1,1,1,1,4.0,1990,3,2,0.0,1.0,1.0
353.0,116.648422,40.137571,70.25,2,1,1,1,1,4.0,2003,3,2,0.0,1.0,1.0
281.0,116.564416,39.909334,89.5,2,1,1,1,1,4.0,2009,4,2,0.0,1.0,0.0
395.0,116.444565,39.853072,88.41,2,2,1,1,1,4.0,2003,4,6,0.0,1.0,1.0
345.0,116.44538100000001,39.92346,40.0,2,0,1,1,1,4.0,1980,1,2,0.0,0.0,0.0
368.0,116.511679,39.923959,83.95,2,1,1,1,0,1.0,2005,4,6,1.0,1.0,1.0
253.0,116.491073,39.936639,53.49,2,1,1,1,1,4.0,1983,4,4,0.0,1.0,1.0
139.0,116.117019,39.933859999999996,65.12,2,1,1,1,0,4.0,1989,4,2,0.0,1.0,0.0
478.0,116.37853700000001,39.879671,115.9,3,1,1,1,1,3.0,2003,3,6,1.0,0.0,1.0
470.0,116.40863600000002,39.969378999999996,54.56,2,1,1,1,1,4.0,1982,3,2,0.0,0.0,1.0
600.0,116.513419,39.942553000000004,136.05,3,1,1,2,0,1.0,2005,4,6,1.0,1.0,0.0
605.0,116.443702,39.900208,69.74,2,1,1,1,0,3.0,2005,3,6,1.0,1.0,1.0
208.0,116.424599,40.050313,54.45,1,1,1,1,1,4.0,1985,4,2,0.0,1.0,1.0
446.0,116.59946799999999,39.935619,107.05,2,1,1,1,2,3.0,2005,4,6,1.0,1.0,1.0
510.0,116.421451,40.070785,266.7,4,2,1,2,4,4.0,2001,3,2,1.0,1.0,1.0
418.0,116.324898,39.891441,86.1,3,1,1,1,1,1.0,1990,3,6,1.0,1.0,1.0
163.0,116.41786599999999,40.134243,64.52,2,1,1,1,1,4.0,1998,3,2,0.0,1.0,0.0
565.0,116.33330600000001,39.891490999999995,62.43,1,1,1,1,1,3.0,2005,4,6,1.0,0.0,1.0
308.0,116.46003200000001,39.879667,52.28,1,1,1,1,1,4.0,1996,3,2,0.0,0.0,1.0
680.0,116.449846,39.935249,104.99,1,1,1,2,0,3.0,2005,4,6,1.0,0.0,1.0
1368.0,116.347797,39.976432,171.24,4,2,1,2,1,1.0,2001,3,6,1.0,1.0,1.0
375.0,116.51291599999999,39.864253999999995,120.84,2,2,1,2,1,3.0,2003,4,2,0.0,1.0,1.0
417.0,116.43831499999999,39.988246000000004,56.6,2,1,1,1,1,4.0,1996,4,2,0.0,0.0,1.0
404.0,116.613895,39.894341,101.0,3,1,1,1,1,4.0,2001,4,2,0.0,1.0,0.0
365.0,116.25089799999999,40.159662,125.0,3,2,1,2,1,1.0,2015,2,6,1.0,0.0,0.0
545.0,116.689177,39.931339,80.42,3,2,1,1,0,1.0,2012,4,6,1.0,0.0,0.0
203.5,116.51401399999999,39.921793,58.41,2,1,1,1,2,3.0,2000,2,6,1.0,0.0,0.0
705.0,116.529205,39.926332,108.71,2,2,1,2,4,3.0,2009,4,6,1.0,1.0,1.0
233.0,116.527898,39.920581,68.92,1,1,1,1,0,1.0,2003,3,6,1.0,1.0,1.0
242.9,116.37921000000001,40.01336,45.94,1,0,1,1,1,3.0,2005,4,6,1.0,1.0,1.0
530.0,116.415343,40.075533,119.5,3,1,1,1,1,4.0,1998,4,4,0.0,0.0,1.0
468.0,116.476546,39.905623999999996,134.3,3,1,1,1,2,3.0,2008,3,6,1.0,0.0,0.0
527.0,116.521774,39.94004,101.0,2,1,1,2,1,3.0,2007,4,6,1.0,1.0,0.0
1000.0,116.385168,39.900453999999996,127.29,3,2,1,1,3,3.0,1999,4,6,1.0,1.0,1.0
322.0,116.340473,39.886963,57.4,1,1,1,1,0,1.0,1996,3,6,1.0,1.0,1.0
500.0,116.493655,39.905367,107.08,2,2,1,2,0,3.0,2008,4,6,1.0,1.0,1.0
260.0,116.34175900000001,39.755588,70.25,1,2,1,1,0,3.0,2000,4,6,1.0,1.0,1.0
232.0,116.432177,39.862394,66.04,1,1,1,1,0,3.0,2004,1,6,1.0,1.0,1.0
620.0,116.49708999999999,39.985968,157.56,3,2,1,2,1,1.0,2002,3,6,1.0,0.0,1.0
322.0,116.23378500000001,39.906862,88.95,3,1,1,1,1,4.0,1996,3,2,0.0,1.0,0.0
300.0,116.43056200000001,40.045549,68.69,1,1,1,1,1,3.0,2005,1,6,1.0,0.0,0.0
549.0,116.481581,39.938271,78.0,3,1,1,1,1,4.0,1985,4,2,0.0,1.0,1.0
660.0,116.366716,39.89852,73.71,3,1,1,1,1,4.0,1984,3,2,0.0,1.0,1.0
460.0,116.375142,40.011046,57.93,2,1,1,1,1,4.0,1988,3,2,0.0,1.0,1.0
265.0,116.432391,39.991452,42.79,1,1,1,1,2,4.0,1990,3,2,0.0,0.0,1.0
300.0,116.265774,40.170928,89.0,5,1,1,2,1,4.0,2010,1,6,1.0,0.0,0.0
330.0,116.391411,39.843590999999996,80.62,2,1,1,1,2,4.0,2001,3,2,0.0,1.0,1.0
1128.0,116.452836,39.950077,305.06,4,1,1,3,0,1.0,2004,4,6,1.0,0.0,1.0
702.6,116.48803400000001,39.977225,112.0,2,1,1,1,1,1.0,2000,4,6,1.0,0.0,1.0
370.0,116.43942,40.072066,101.51,2,1,1,1,0,4.0,2001,3,2,0.0,1.0,0.0
415.0,116.42787299999999,39.999098,69.52,1,1,1,1,1,1.0,2002,1,6,1.0,0.0,1.0
265.0,116.195177,39.932325,75.01,2,1,1,1,2,1.0,2004,4,6,1.0,0.0,0.0
680.0,116.46671599999999,40.002198,89.9,2,1,1,1,0,1.0,2009,3,6,1.0,1.0,0.0
480.0,116.43414399999999,39.892210999999996,82.2,2,1,1,1,3,4.0,1996,3,2,0.0,1.0,1.0
606.0,116.333726,39.763334,166.44,3,2,1,2,1,4.0,2007,4,6,1.0,1.0,1.0
435.0,116.42131699999999,39.984035999999996,58.67,2,1,1,1,2,4.0,1991,3,2,0.0,1.0,1.0
345.0,116.15460800000001,39.726495,88.2,2,1,1,2,0,4.0,2013,4,6,1.0,0.0,0.0
360.0,116.47638,39.875690999999996,47.11,1,1,1,1,2,3.0,2012,4,6,1.0,0.0,1.0
1325.0,116.2755,40.036213000000004,164.2,4,2,1,2,1,4.0,2003,4,2,0.0,1.0,1.0
275.0,116.598102,39.925791,77.8,2,1,1,1,0,4.0,1998,3,2,0.0,0.0,0.0
1487.0,116.35935800000001,39.964464,165.49,3,2,1,2,0,3.0,2009,4,6,1.0,0.0,0.0
332.0,116.46325700000001,39.816966,121.81,3,2,1,1,1,4.0,2002,3,2,0.0,1.0,1.0
319.0,116.359122,39.851219,74.16,1,1,1,1,0,4.0,2003,1,6,1.0,0.0,1.0
285.0,116.337956,39.714942,84.05,2,1,1,1,0,4.0,2006,3,2,0.0,1.0,0.0
145.6,116.24368999999999,40.221606,58.75,2,1,1,1,1,4.0,1993,1,2,0.0,0.0,1.0
600.0,116.418801,39.976386,134.52,4,1,1,2,2,1.0,1999,3,6,1.0,1.0,1.0
665.0,116.33823100000001,39.974109999999996,85.48,2,1,1,1,0,1.0,1999,3,6,1.0,1.0,1.0
558.0,116.45831000000001,39.923421999999995,76.6,1,1,1,1,1,1.0,2008,1,6,1.0,0.0,1.0
300.0,116.38256100000001,39.862204,63.69,2,1,1,1,2,1.0,1995,3,6,1.0,1.0,1.0
1150.0,116.493032,39.98746,166.88,3,2,1,2,3,4.0,2011,4,6,1.0,0.0,1.0
236.0,116.480675,39.868869000000004,51.0,1,1,1,1,1,4.0,2005,3,2,0.0,0.0,0.0
256.0,116.65976599999999,40.128078,56.66,2,1,1,1,1,4.0,1987,3,4,0.0,1.0,1.0
559.0,116.471006,40.016871,83.06,2,2,1,1,1,3.0,2007,4,6,1.0,1.0,1.0
232.0,116.217497,39.774477000000005,85.39,2,2,1,1,0,4.0,2013,4,6,1.0,0.0,1.0
215.0,116.37544399999999,39.812496,40.73,1,1,1,1,0,4.0,2012,3,6,1.0,0.0,1.0
357.0,116.42751100000001,39.983814,70.51,3,1,1,1,1,1.0,1989,4,2,1.0,1.0,1.0
200.0,116.69591100000001,39.894711,51.22,1,1,1,1,1,4.0,2002,3,2,0.0,1.0,0.0
450.0,116.319699,39.62703,280.0,4,2,1,3,0,1.0,2005,1,6,0.0,0.0,0.0
590.0,116.469306,39.997106,105.75,2,2,1,2,1,1.0,2003,4,6,1.0,1.0,1.0
537.0,116.435236,39.90518,79.02,3,1,1,1,0,4.0,1995,4,2,0.0,1.0,1.0
360.0,116.380053,39.987291,57.0,2,1,1,1,2,1.0,1994,3,6,1.0,1.0,1.0
212.0,116.407622,39.8509,65.88,2,1,1,1,1,1.0,1998,3,6,1.0,1.0,1.0
559.0,116.3813,39.880909,39.31,1,0,1,1,0,4.0,1990,1,2,0.0,1.0,1.0
417.0,116.34498500000001,39.891739,57.75,1,0,1,1,1,1.0,2004,4,6,1.0,1.0,1.0
205.6,116.23378500000001,39.906862,59.42,2,1,1,1,0,4.0,1992,4,2,0.0,1.0,0.0
830.0,116.38088799999998,39.986466,103.15,2,2,1,1,2,1.0,2001,4,6,1.0,0.0,1.0
915.0,116.379101,39.895125,97.15,2,1,1,1,1,3.0,2003,3,6,1.0,0.0,1.0
370.0,116.415742,40.077796,86.43,2,1,1,1,1,4.0,2002,3,6,1.0,1.0,1.0
470.0,116.58468,39.935758,78.12,2,1,1,1,2,4.0,2007,3,6,1.0,1.0,1.0
287.0,116.372841,40.080110999999995,70.21,2,1,1,1,1,4.0,1995,4,2,0.0,0.0,1.0
580.0,116.423295,39.902249,102.98,2,1,1,2,0,1.0,2000,4,6,1.0,1.0,1.0
240.0,116.5038376,39.9307251,64.71,1,0,1,1,1,4.0,2008,4,6,0.0,0.0,1.0
424.0,116.35636000000001,40.052562,76.75,2,1,1,1,0,3.0,2013,1,6,1.0,0.0,1.0
540.0,116.647356,39.896263,89.81,2,2,1,2,1,4.0,2002,4,2,0.0,1.0,1.0
162.0,116.19629199999999,39.931247,38.95,1,0,1,1,2,3.0,2005,3,6,1.0,1.0,0.0
323.0,116.32960700000001,39.758883000000004,72.25,2,1,1,1,1,4.0,1998,3,2,0.0,1.0,1.0
414.0,116.542892,39.749119,147.0,3,2,1,2,1,4.0,2009,4,6,1.0,1.0,0.0
570.0,116.399693,39.972072,82.0,3,1,1,1,1,4.0,1992,4,6,1.0,1.0,1.0
230.0,116.54671,39.760284000000006,56.56,1,1,1,1,1,4.0,2003,4,2,0.0,0.0,0.0
356.0,116.47692099999999,39.983744,67.35,3,1,1,1,4,4.0,1997,3,2,0.0,1.0,0.0
559.0,116.368316,39.892214,72.96,2,1,1,1,2,1.0,2004,4,6,1.0,1.0,1.0
302.0,116.34063300000001,39.891697,55.78,2,1,1,1,2,4.0,1986,4,2,0.0,0.0,1.0
509.5,116.38333200000001,39.962892,46.5,1,1,1,1,3,1.0,1987,4,2,1.0,1.0,1.0
268.0,116.31681,39.768231,42.53,2,1,1,2,1,3.0,2012,3,6,1.0,0.0,0.0
315.0,116.430677,40.003501,40.25,1,1,1,1,1,4.0,1995,3,2,0.0,0.0,1.0
358.0,116.669688,39.882768,89.06,2,2,1,2,0,4.0,2002,3,2,0.0,1.0,0.0
520.0,116.455822,39.922940999999994,58.85,2,1,1,1,4,4.0,1985,3,2,0.0,0.0,1.0
124.0,116.34399199999999,40.078435999999996,51.11,1,0,1,1,0,1.0,2011,4,6,1.0,0.0,1.0
175.0,116.32260900000001,40.082706,60.06,2,1,1,1,4,4.0,1996,3,2,0.0,1.0,1.0
415.0,116.52013000000001,39.936383,56.24,1,1,1,1,1,4.0,2006,4,6,1.0,1.0,0.0
310.0,116.192392,39.778845000000004,75.46,2,1,1,1,0,4.0,2012,4,6,1.0,0.0,0.0
240.0,116.291418,39.937340999999996,55.01,1,1,1,1,2,3.0,1995,4,6,1.0,1.0,1.0
750.0,116.346469,39.882483,119.54,3,2,1,1,2,3.0,2004,3,6,1.0,1.0,0.0
610.0,116.41611699999999,39.999631,79.0,3,1,1,1,0,1.0,1990,4,6,1.0,0.0,0.0
238.0,116.364028,39.870465,54.0,2,1,1,1,2,4.0,1990,3,2,0.0,1.0,0.0
450.0,116.36695900000001,39.902344,63.73,2,1,1,1,4,4.0,1980,3,2,0.0,1.0,1.0
355.3,116.21031799999999,39.916082,58.19,2,1,1,1,1,4.0,1995,3,2,0.0,0.0,1.0
180.0,116.32940500000001,39.846371000000005,48.91,1,0,1,1,3,4.0,2006,4,6,1.0,0.0,1.0
855.0,116.308152,39.986695000000005,89.9,3,1,1,1,2,3.0,1992,4,6,1.0,1.0,1.0
130.5,116.36997099999999,39.856204,28.33,1,0,1,1,1,1.0,2002,3,6,1.0,0.0,1.0
225.0,116.37316799999999,40.086703,52.49,1,1,1,1,4,4.0,2004,4,6,0.0,0.0,1.0
336.0,116.415742,40.077796,99.0,2,1,1,1,1,4.0,2003,4,6,1.0,1.0,1.0
210.0,116.648422,40.137571,80.07,2,1,1,1,1,4.0,1994,3,2,0.0,0.0,1.0
396.0,116.348004,39.903715999999996,42.0,1,1,1,1,1,1.0,1987,3,2,1.0,0.0,0.0
294.0,116.451197,39.946843,55.89,2,1,1,1,1,4.0,1978,1,2,0.0,1.0,1.0
635.0,116.346469,39.882483,139.31,3,2,1,2,0,1.0,2004,3,6,1.0,1.0,0.0
373.0,116.46377700000001,39.959726,55.35,2,1,1,1,1,4.0,1983,4,2,0.0,0.0,1.0
152.0,116.26506599999999,40.166068,26.05,1,0,1,1,0,4.0,2010,4,6,1.0,0.0,0.0
280.0,116.45538300000001,39.885020000000004,58.86,1,1,1,1,1,1.0,2005,3,6,1.0,1.0,0.0
318.0,116.433365,40.048629,76.46,2,1,1,1,0,1.0,2001,4,6,1.0,1.0,0.0
367.0,116.353594,40.088104,114.67,3,1,1,1,0,4.0,2003,4,2,0.0,0.0,1.0
252.0,116.44314399999999,39.788087,107.09,2,1,1,1,4,4.0,2001,4,2,0.0,1.0,0.0
195.0,116.35056499999999,39.733387,55.21,2,1,1,1,2,4.0,1993,1,2,0.0,0.0,1.0
425.0,116.51291599999999,39.864253999999995,92.23,2,1,1,1,1,1.0,2009,4,6,1.0,1.0,0.0
278.0,116.509975,39.970471,75.11,2,1,1,1,3,1.0,2001,3,6,1.0,1.0,0.0
570.0,116.327846,40.084914000000005,191.94,5,2,1,3,0,4.0,2000,3,2,0.0,1.0,0.0
658.0,116.36436499999999,40.069487,116.04,3,1,1,2,0,3.0,2004,4,6,1.0,1.0,0.0
192.0,116.26506599999999,40.166068,63.0,2,1,1,1,1,4.0,2009,1,6,1.0,0.0,0.0
230.0,116.661657,40.18394,102.0,1,2,1,1,3,4.0,2003,4,4,0.0,0.0,0.0
680.0,116.512253,39.774359999999994,134.61,3,1,1,2,4,4.0,2008,4,6,1.0,0.0,0.0
237.5,116.37686399999998,40.087011,79.59,2,1,1,1,1,1.0,2005,1,2,1.0,1.0,1.0
1010.0,116.36565700000001,39.908052000000005,71.0,2,1,1,1,0,4.0,1993,3,2,0.0,0.0,1.0
235.0,116.26973000000001,39.901123,45.85,1,1,1,1,1,1.0,1995,3,6,1.0,1.0,0.0
720.0,116.315031,39.842469,103.47,2,2,1,2,0,3.0,2006,4,6,1.0,1.0,0.0
388.8,116.455926,39.945052000000004,40.56,2,1,1,1,1,4.0,1978,4,4,0.0,1.0,0.0
355.0,116.35984099999999,39.962265,42.8,1,1,1,1,1,4.0,1988,4,2,0.0,1.0,0.0
375.0,116.425304,40.112553000000005,66.21,1,1,1,1,2,4.0,2004,4,2,0.0,0.0,0.0
87.5,116.15460800000001,39.726495,43.09,2,1,1,1,0,4.0,2013,1,6,1.0,0.0,0.0
243.0,116.431552,40.082903,103.33,2,1,1,1,1,4.0,2005,4,6,1.0,1.0,0.0
530.0,116.477581,39.953739,69.12,2,1,1,1,1,1.0,1992,3,6,1.0,0.0,1.0
302.0,116.504579,39.795716,86.4,2,1,1,1,2,4.0,2003,4,6,1.0,1.0,0.0
1750.0,116.49402099999999,39.900148,206.61,3,2,1,2,2,4.0,2013,1,6,1.0,0.0,1.0
325.0,116.34698799999998,40.035114,42.3,1,1,1,1,1,4.0,1988,3,2,0.0,1.0,0.0
530.0,116.425063,40.044097,97.73,2,2,1,1,1,4.0,2011,4,6,1.0,0.0,1.0
640.6,116.357932,40.036328000000005,99.37,2,1,1,1,1,4.0,2006,4,6,1.0,0.0,0.0
480.0,116.42071399999999,39.844297999999995,120.22,3,2,1,2,2,3.0,2005,3,6,1.0,1.0,1.0
250.0,116.566103,39.92841,47.64,1,0,1,1,1,4.0,2003,4,6,1.0,0.0,1.0
410.0,116.37594299999999,40.079703,68.09,2,1,1,1,4,4.0,1998,4,2,0.0,0.0,1.0
650.0,116.490489,39.893778000000005,51.21,1,0,1,1,1,3.0,2008,4,6,1.0,0.0,1.0
350.0,116.445996,40.069568,100.88,2,1,1,1,2,1.0,2001,1,2,1.0,1.0,0.0
343.0,116.613977,39.936277000000004,89.0,2,2,1,1,2,1.0,2010,4,6,1.0,1.0,0.0
280.0,116.639467,39.904485,44.8,1,0,1,1,0,4.0,2004,3,2,0.0,0.0,0.0
400.0,116.44544499999999,39.93257,44.6,1,1,1,1,4,4.0,1993,3,2,0.0,1.0,1.0
122.0,116.599672,40.056821,52.5,2,1,1,1,1,4.0,1985,2,4,0.0,0.0,0.0
392.0,116.449979,39.912338,83.89,1,1,1,1,2,1.0,2004,4,6,1.0,1.0,1.0
458.0,116.472485,39.938198,64.45,2,1,1,1,4,4.0,1987,4,6,1.0,0.0,1.0
337.0,116.683576,40.124464,125.15,3,2,1,1,2,4.0,2000,4,2,0.0,0.0,0.0
469.5,116.419078,39.925187,50.35,1,1,1,1,0,3.0,1990,3,6,1.0,0.0,1.0
260.0,116.511679,39.923959,58.0,1,1,1,1,0,1.0,2006,3,6,1.0,1.0,1.0
552.0,116.35428700000001,40.079237,137.88,3,1,1,2,0,4.0,2005,4,2,0.0,0.0,1.0
295.0,116.25421200000001,40.216336,75.49,2,1,1,1,4,4.0,2007,1,6,0.0,1.0,0.0
506.0,116.33382399999999,39.889469,77.05,1,1,1,1,1,3.0,2003,4,6,1.0,1.0,1.0
255.0,116.360745,40.088084,57.24,1,1,1,1,1,4.0,2007,4,6,1.0,0.0,1.0
517.0,116.377299,39.984455,57.87,2,1,1,1,1,1.0,1996,3,6,1.0,0.0,1.0
268.0,116.52210500000001,39.922247,60.61,2,1,1,1,3,4.0,1993,3,2,0.0,0.0,1.0
325.0,116.347403,40.090995,94.41,2,2,1,1,1,4.0,2004,4,2,0.0,0.0,0.0
303.8,116.274464,40.123882,91.37,3,2,1,1,2,4.0,2012,1,6,1.0,0.0,0.0
270.0,116.500498,39.924437,83.98,2,1,1,1,0,1.0,2000,3,6,1.0,1.0,0.0
215.0,116.23236499999999,40.235529,55.85,2,1,1,1,0,4.0,1985,4,2,0.0,0.0,0.0
322.0,116.603501,39.919667,131.18,3,1,1,2,2,1.0,2001,3,6,1.0,1.0,1.0
175.0,116.16963,39.760938,85.46,2,1,1,1,1,3.0,2012,4,6,1.0,0.0,0.0
325.0,116.43876200000001,39.854215,59.06,1,0,1,1,0,3.0,2003,3,6,1.0,0.0,1.0
540.0,116.359122,39.851219,77.37,2,1,1,1,4,4.0,2003,4,6,1.0,0.0,1.0
488.0,116.43268400000001,40.077562,124.88,3,2,1,2,1,4.0,2007,3,2,0.0,1.0,0.0
355.0,116.51378500000001,39.869796,58.27,2,1,1,1,1,4.0,1996,3,2,0.0,1.0,1.0
418.5,116.32810900000001,39.676703,95.55,4,1,1,2,0,4.0,2014,3,6,1.0,0.0,1.0
421.0,116.311776,40.084907,92.92,2,1,1,1,1,3.0,2005,4,6,1.0,1.0,0.0
823.0,116.34723999999999,39.896217,109.1,2,1,1,1,0,1.0,1999,4,6,1.0,1.0,1.0
563.0,116.36176200000001,39.955025,71.33,1,1,1,1,0,1.0,2001,3,6,1.0,1.0,1.0
280.0,116.594761,39.921447,53.78,2,1,1,1,1,4.0,2000,4,4,0.0,0.0,0.0
498.0,116.44775600000001,39.896508000000004,70.51,2,1,1,1,1,4.0,2003,1,6,0.0,1.0,1.0
630.0,116.49105700000001,39.899995000000004,114.74,2,1,1,1,2,4.0,2000,4,6,1.0,0.0,1.0
561.0,116.504911,39.998661,179.14,3,2,1,2,1,4.0,2000,4,6,1.0,1.0,0.0
710.0,116.51291599999999,39.864253999999995,140.58,3,2,1,2,1,3.0,2007,4,6,1.0,1.0,0.0
235.0,116.45296699999999,39.818019,51.16,1,1,1,1,1,4.0,2005,4,6,1.0,0.0,0.0
640.0,116.22663999999999,39.907108,107.0,2,1,1,1,0,1.0,1998,3,6,1.0,0.0,0.0
808.0,116.47134799999999,39.90062,109.06,2,2,1,1,0,4.0,2006,4,6,1.0,0.0,0.0
175.0,116.26506599999999,40.166068,63.33,2,1,1,1,4,4.0,2009,4,6,1.0,0.0,0.0
405.0,116.448477,39.890786999999996,53.42,2,1,1,1,1,4.0,1980,1,2,0.0,0.0,0.0
445.6,116.36724,39.815525,73.38,1,1,1,1,4,4.0,2005,3,2,0.0,0.0,0.0
412.0,116.460986,39.933820000000004,54.28,2,1,1,1,1,4.0,1979,3,4,0.0,1.0,1.0
154.0,116.354548,39.733154,70.65,2,1,1,1,1,4.0,1994,1,2,0.0,0.0,0.0
323.0,116.568799,39.853078000000004,81.76,2,2,1,1,1,1.0,2000,4,6,1.0,1.0,0.0
1250.0,116.43092800000001,39.929859,235.0,4,2,1,3,0,3.0,2004,1,2,1.0,0.0,1.0
385.0,116.40737299999999,40.011061,67.47,1,2,1,1,2,1.0,2000,4,6,1.0,0.0,1.0
253.0,116.22401200000002,39.763726,81.2,2,1,1,1,1,3.0,2012,4,6,1.0,0.0,1.0
313.0,116.433365,40.048629,79.28,2,1,1,1,1,1.0,2001,4,6,1.0,0.0,0.0
650.0,116.487301,39.90602,85.5,2,1,1,1,0,4.0,2003,4,6,1.0,1.0,1.0
420.0,116.27876,39.895269,82.0,1,1,1,1,0,1.0,2000,1,6,1.0,0.0,0.0
